"protein_id","n_valid","loess_corr","loess_mae_z","loess_converged","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X20589.5",144,0.977250620985699,0.368090941931331,TRUE,68,"CDH4","Cadherin-4","CADH4","P55283"
"X16852.10",145,0.977135343570201,0.160990650629281,TRUE,69,"PDZK1","Na(+)/H(+) exchange regulatory cofactor NHE-RF3","NHRF3","Q5T2W1"
"X22137.3",144,0.976920897199117,0.307497123585154,TRUE,70,"FAM102B","Protein FAM102B","F102B","Q5T8I3"
"X14689.3",146,0.976911715366609,0.322970257920835,TRUE,71,"SEC13","Protein SEC13 homolog","SEC13","P55735"
"X2615.60",146,0.976456659815124,0.17585217008691,TRUE,72,"EFNA5","Ephrin-A5","Ephrin-A5","P52803"
"X5093.47",146,0.976055593905341,0.184866344976151,TRUE,73,"JAG2","Protein jagged-2","JAG2","Q9Y219"
"X18312.68",146,0.976024742681511,0.347197053771071,TRUE,74,"NDRG3","Protein NDRG3","NDRG3","Q9UGV2"
"X6478.2",146,0.975438569428751,0.169698775405182,TRUE,75,"IGLON5","IgLON family member 5","IGLO5","A6NGN9"
"X19377.14",146,0.975369154175135,0.204700094975694,TRUE,76,"OLFM2","Noelin-2","NOE2","O95897"
"X19238.12",145,0.975245751268616,0.133592812915642,TRUE,77,"GLUL","Glutamine synthetase","GLNA","P15104"
"X25921.3",144,0.975220712510023,0.278970203433973,TRUE,78,"INHA","Inhibin a subunit","Inhibin a subunit","P05111"
"X11187.11",146,0.974894816608756,0.216438290052464,TRUE,79,"CLEC12A","C-type lectin domain family 12 member A","CL12A","Q5QGZ9"
"X3859.50",145,0.974875647841774,0.21460556052454,TRUE,80,"PSMA1","Proteasome subunit alpha type-1","PSA1","P25786"
"X22504.3",146,0.974844683370033,0.192589414450554,TRUE,81,"N4BP2L2","NEDD4-binding protein 2-like 2","N42L2","Q92802"
"X8355.80",146,0.974663432430035,0.317288763507441,TRUE,82,"None","Isthmin-1","ISM1","B1AKI9"
"X12646.2",145,0.974446541858501,0.274195771850363,TRUE,83,"RPE","Ribulose-phosphate 3-epimerase","RPE","Q96AT9"
"X13474.40",146,0.97435492019174,0.365043029744843,TRUE,84,"GSTK1","Glutathione S-transferase kappa 1","GSTK1","Q9Y2Q3"
"X15535.3",145,0.974328489825484,0.223463486096004,TRUE,85,"PRSS27","Serine protease 27","Marapsin","Q9BQR3"
"X8958.51",146,0.974196807669614,0.107659626692702,TRUE,86,"CHL1","Neural cell adhesion molecule L1-like protein","CHL1","O00533"
"X2635.61",146,0.974177525654721,0.115517356466282,TRUE,87,"LAYN","Layilin","Layilin","Q6UX15"
"X22772.125",146,0.974007843923659,0.368499168098902,TRUE,88,"SAMM50","Sorting and assembly machinery component 50 homolog","SAM50","Q9Y512"
"X10605.22",146,0.973556644775152,0.29234058260284,TRUE,89,"APMAP","Adipocyte plasma membrane-associated protein","APMAP","Q9HDC9"
"X12403.30",146,0.973471803909621,0.294860560585571,TRUE,90,"RAB39B","Ras-related protein Rab-39B","RB39B","Q96DA2"
"X20512.2",146,0.973383106641111,0.157610540118358,TRUE,91,"MCAM","Melanoma-associated antigen MUC18","MUC18","P43121"
"X16315.105",145,0.973214338438645,0.319412373131283,TRUE,92,"FLT1","Vascular endothelial growth factor receptor 1","VEGF sR1","P17948"
"X21180.16",146,0.973132440447497,0.245932262792143,TRUE,93,"PLCXD3","PI-PLC X domain-containing protein 3","PLCX3","Q63HM9"
"X3448.13",145,0.972966376266155,0.125741548837245,TRUE,94,"INSR","Insulin receptor","IR","P06213"
"X7210.25",146,0.972958902313456,0.179757609048868,TRUE,95,"APLP1","Amyloid-like protein 1","Amyloid-like protein 1","P51693"
"X25424.234",146,0.97288948705984,0.216619641631103,TRUE,96,"SYT12","Synaptotagmin-12","SYT12","Q8IV01"
"X8931.124",144,0.972539806629113,0.210047206996746,TRUE,97,"G0S2","G0/G1 switch protein 2","G0S2","P27469"
"X5070.76",144,0.972415262241908,0.279280289917428,TRUE,98,"TNFRSF6B","Tumor necrosis factor receptor superfamily member 6B","DcR3","O95407"
"X24713.4",146,0.972415149493461,0.269351445390407,TRUE,99,"MAGIX","PDZ domain-containing protein MAGIX","MAGIX","Q9H6Y5"
"X20078.6",140,0.972274464865243,0.247107871545317,TRUE,100,"MYL6B","Myosin light chain 6B","MYL6B","P14649"
"X10746.24",145,0.97154521154096,0.299312331123426,TRUE,101,"DKK3","Dickkopf-related protein 3","DKK3","Q9UBP4"
"X2806.49",146,0.971331500256451,0.296651247948553,TRUE,102,"ACVR1B","Activin receptor type-1B","Activin RIB","P36896"
"X7192.37",146,0.971296792629643,0.115943213995193,TRUE,103,"IFNLR1","Interferon lambda receptor 1","CRF2-12","Q8IU57"
"X14114.18",146,0.971269797808792,0.335555184600778,TRUE,104,"PIANP","PILR alpha-associated neural protein","PIANP","Q8IYJ0"
"X14101.2",146,0.971196526152197,0.19768689896231,TRUE,105,"CNTFR","Ciliary neurotrophic factor receptor subunit alpha","CNTFR alpha","P26992"
"X12880.1",146,0.970965141973476,0.168978634864583,TRUE,106,"SV2A","Synaptic vesicle glycoprotein 2A","SV2A","Q7L0J3"
"X9182.3",146,0.97095357276454,0.158054549488925,TRUE,107,"LRP1","Low-density lipoprotein receptor-related protein 1, soluble:Extracellular domain, LDL receptor class A domains 11-20","sLRP1:ECD","Q07954"
"X6410.26",145,0.970706684985651,0.152186306911503,TRUE,108,"INSL4","Early placenta insulin-like peptide","INSL4","Q14641"
"X17320.19",144,0.97065071253012,0.263469863151701,TRUE,109,"AASDHPPT","L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","ADPPT","Q9NRN7"
"X21945.4",146,0.970047318064548,0.242806818862527,TRUE,110,"WNT5B","Protein Wnt-5b","WNT5B","Q9H1J7"
"X15637.38",146,0.96966167776668,0.220049630583448,TRUE,111,"SORCS3","VPS10 domain-containing receptor SorCS3","SORC3","Q9UPU3"
"X24289.1",142,0.969573381843789,0.185113785891715,TRUE,112,"LSMEM1","Coiled-coil domain-containing transmembrane protein C7orf53","CG053","Q8N8F7"
"X8397.147",142,0.969225287910384,0.225016301633967,TRUE,113,"QSOX2","Sulfhydryl oxidase 2","QSOX2","Q6ZRP7"
"X20139.57",144,0.969099305859797,0.21972275700573,TRUE,114,"SH3GL2","Endophilin-A1","SH3G2","Q99962"
"X5196.7",145,0.969037505363814,0.319654927862576,TRUE,115,"NMT1","Glycylpeptide N-tetradecanoyltransferase 1","NMT1","P30419"
"X2954.56",146,0.969033084081154,0.291961160082812,TRUE,116,"MMP8","Neutrophil collagenase","MMP-8","P22894"
"X10907.116",146,0.968778561484561,0.224125210493907,TRUE,117,"NTM","Neurotrimin","NTRI","Q9P121"
"X23528.199",146,0.968778561484561,0.303127028624327,TRUE,118,"PHYHIPL","Phytanoyl-CoA hydroxylase-interacting protein-like","PHIPL","Q96FC7"
"X20382.8",142,0.968688763373817,0.29655274205238,TRUE,119,"MOSPD1","Motile sperm domain-containing protein 1","MSPD1","Q9UJG1"
"X2590.69",146,0.968404490395628,0.211667906631014,TRUE,120,"ROR1","Inactive tyrosine-protein kinase transmembrane receptor ROR1","ROR1","Q01973"
"X18261.34",146,0.96822323945563,0.196566269427195,TRUE,121,"NATD1","Protein NATD1","NATD1","Q8N6N6"
"X6930.95",143,0.968031947531187,0.211049628532206,TRUE,122,"ST8SIA6","Alpha-2,8-sialyltransferase 8F","SIA8F","P61647"
"X15398.2",145,0.967954900656255,0.318076846479535,TRUE,123,"GFER","FAD-linked sulfhydryl oxidase ALR","HERV1","P55789"
"X22564.5",142,0.967850443785432,0.382135554043701,TRUE,124,"LDLRAD3","Low-density lipoprotein receptor class A domain-containing protein 3","LRAD3","Q86YD5"
"X10959.125",144,0.96765247309062,0.272223825413745,TRUE,125,"BET1L","BET1-like protein","BET1L","Q9NYM9"
"X13118.5",146,0.967648635411806,0.235801454509491,TRUE,126,"SMOC1","SPARC-related modular calcium-binding protein 1","SMOC1","Q9H4F8"
"X7976.19",145,0.967506047835475,0.371795981998028,TRUE,127,"FRRS1L","DOMON domain-containing protein FRRS1L","FRS1L","Q9P0K9"
"X12894.3",146,0.967444246053936,0.297301638769931,TRUE,128,"PAXIP1","PAX-interacting protein 1","PAXI1","Q6ZW49"
"X22981.3",144,0.967443271910979,0.260217486114383,TRUE,129,"HPCAL1","Hippocalcin-like protein 1","HPCL1","P37235"
"X11438.6",143,0.967354611253507,0.410503462201313,TRUE,130,"DNAJB2","DnaJ homolog subfamily B member 2","DNJB2","P25686"
"X19196.73",144,0.967310633389135,0.330773450168467,TRUE,131,"HOPX","Homeodomain-only protein","HOP","Q9BPY8"
"X8383.20",145,0.967309274576111,0.190654963416845,TRUE,132,"None","Uncharacterized protein C11orf94","CK094","C9JXX5"
"X8882.1",138,0.967123650512394,0.260063334660238,TRUE,133,"ADAM17","Disintegrin and metalloproteinase domain-containing protein 17:Cytoplasmic domain","ADAM 17:CD","P78536"
"X4292.5",143,0.96705089503937,0.184748987828306,TRUE,134,"NAPA","Alpha-soluble NSF attachment protein","SNAA","P54920"
"X8476.11",144,0.966960950013364,0.220006105520959,TRUE,135,"CHGA","Chromogranin-A","CgA","P10645"
"X21588.4",144,0.966924908811383,0.169119323340425,TRUE,136,"KCTD4","BTB/POZ domain-containing protein KCTD4","KCTD4","Q8WVF5"
"X21116.13",146,0.966777088338623,0.332612195178479,TRUE,137,"EED","Polycomb protein EED","EED","O75530"
"X23929.159",145,0.966580911082548,0.239868698564831,TRUE,138,"PRRT2","Proline-rich transmembrane protein 2","PRRT2","Q7Z6L0"
"X3821.28",144,0.966442453973428,0.19908836210061,TRUE,139,"MAPKAPK5","MAP kinase-activated protein kinase 5","MAPK5","Q8IW41"
"X9398.30",143,0.96571707661431,0.195032664726897,TRUE,140,"GALP","Galanin-like peptide","GALP","Q9UBC7"
"X20086.5",145,0.965691272631359,0.214761048340252,TRUE,141,"RAB11B","Ras-related protein Rab-11B","RB11B","Q15907"
"X15316.262",146,0.965384926863318,0.397499103788566,TRUE,142,"TXNL4B","Thioredoxin-like protein 4B","TXN4B","Q9NX01"
"X7249.307",145,0.965313345169811,0.334928592074561,TRUE,143,"BCL2L10","Bcl-2-like protein 10","B2L10","Q9HD36"
"X7934.11",146,0.965057132610129,0.285852030648653,TRUE,144,"NDRG4","Protein NDRG4","NDRG4","Q9ULP0"
"X8790.6",146,0.964983860953534,0.196552729256996,TRUE,145,"ARSA","Arylsulfatase A","Arylsulfatase A","P15289"
"X6904.14",146,0.964856599655238,0.209255865925424,TRUE,146,"LRRTM2","Leucine-rich repeat transmembrane neuronal protein 2","LRRT2","O43300"
"X23380.16",146,0.964656066700346,0.435396975719389,TRUE,147,"L3HYPDH","Trans-3-hydroxy-L-proline dehydratase","T3HPD","Q96EM0"
"X18904.23",146,0.964478672163326,0.30509228057642,TRUE,148,"CAMK4","Calcium/calmodulin-dependent protein kinase type IV","KCC4","Q16566"
"X7897.75",145,0.964246487439817,0.131960666147486,TRUE,149,"DLG3","Disks large homolog 3","DLG3","Q92796"
"X11557.3",145,0.963852741849447,0.191992463030129,TRUE,150,"SMURF1","E3 ubiquitin-protein ligase SMURF1","SMUF1","Q9HCE7"
"X7003.4",146,0.963610981493122,0.418945262285094,TRUE,151,"GALNT10","Polypeptide N-acetylgalactosaminyltransferase 10","GLT10","Q86SR1"
"X8975.26",145,0.963403952105474,0.268239533609191,TRUE,152,"CNOT9","Cell differentiation protein RCD1 homolog","RCD1","Q92600"
"X15622.13",146,0.963267761628019,0.284035903988663,TRUE,153,"OPCML","Opioid-binding protein/cell adhesion molecule","OBCAM","Q14982"
"X20189.28",144,0.963102671438936,0.280645668415512,TRUE,154,"ITGAV|ITGB6","Integrin alpha V beta 6","Integrin aVb6","P06756|P18564"
"X21756.5",145,0.963096885438545,0.294220529682945,TRUE,155,"UBE2N|UBE2V2","UBE2N/UBE2V2 Complex","UBE2N/UBE2V2 Complex","P61088|Q15819"
"X21690.31",146,0.962804993270577,0.240833932028789,TRUE,156,"LRRC4","Leucine-rich repeat-containing protein 4","LRRC4","Q9HBW1"
"X13066.42",142,0.962401524058624,0.157210656556173,TRUE,157,"EDC4","Enhancer of mRNA-decapping protein 4","EDC4","Q6P2E9"
"X9789.52",146,0.962137835555264,0.383364473067957,TRUE,158,"SYNE2","Nesprin-2","Nesprin-2","Q8WXH0"
"X13669.6",146,0.961840892525905,0.198119482271309,TRUE,159,"FGFR3","Fibroblast growth factor receptor 3:Extracellular domain","FGFR-3:ECD","P22607"
"X5939.42",146,0.961393549780378,0.242594173558366,TRUE,160,"TNFSF12","Tumor necrosis factor ligand superfamily member 12","TWEAK","O43508"
"X5864.10",146,0.961104319556976,0.299829706755349,TRUE,161,"ALDOA","Fructose-bisphosphate aldolase A","aldolase A","P04075"
"X19367.34",146,0.960926925019957,0.298185030759901,TRUE,162,"ECI1","Enoyl-CoA delta isomerase 1, mitochondrial","D3D2","P42126"
"X6495.14",144,0.960847519961093,0.292688236298131,TRUE,163,"EDN1","Endothelin-1","Endothelin 1","P05305"
"X11490.42",146,0.960610699975705,0.348790508139838,TRUE,164,"UBL4A","Ubiquitin-like protein 4A","UBL4A","P11441"
"X13242.134",146,0.96056442313996,0.374753912413494,TRUE,165,"SHANK3","SH3 and multiple ankyrin repeat domains protein 3","SHAN3","Q9BYB0"
"X13256.21",145,0.960451388000386,0.199109167912316,TRUE,166,"SHANK1","SH3 and multiple ankyrin repeat domains protein 1","SHAN1","Q9Y566"
"X3728.52",145,0.960439655613601,0.250418071478373,TRUE,167,"SCT","Secretin","Secretin","P09683"
"X17775.8",146,0.960387028602941,0.198659185077356,TRUE,168,"TAGLN3","Transgelin-3","TAGL3","Q9UI15"
"X25087.11",145,0.960321553281867,0.326154296289073,TRUE,169,"DTNA","Dystrobrevin alpha","DTNA","Q9Y4J8"
"X8885.6",145,0.960286044410501,0.474408712720548,TRUE,170,"CACNA2D3","Voltage-dependent calcium channel subunit alpha-2/delta-3","CA2D3","Q8IZS8"
"X22085.86",141,0.960246952694516,0.241974547386081,TRUE,171,"BMI1","Polycomb complex protein BMI-1","BMI-1","P35226"
"X23314.46",145,0.959825444410107,0.181314982230143,TRUE,172,"CCDC103","Coiled-coil domain-containing protein 103","CC103","Q8IW40"
"X8406.17",144,0.959497100045418,0.446412170235177,TRUE,173,"IGF1","Insulin-like growth factor I","IGF-I","P05019"
"X5694.57",146,0.959492343111886,0.196324029100929,TRUE,174,"SMOC1","SPARC-related modular calcium-binding protein 1","SMOC1","Q9H4F8"
"X8309.12",146,0.959314948574866,0.321311680312467,TRUE,175,"HYAL1","Hyaluronidase-1","HYAL1","Q12794"
"X25918.60",142,0.959249370213729,0.333770568335273,TRUE,176,"HLA-E","HLA class I histocompatibility antigen, alpha chain E","HLAE","P13747"
"X9550.153",144,0.959211726829504,0.213906011933204,TRUE,177,"TTC17","Tetratricopeptide repeat protein 17:Tetratricopeptide repeat 2","TTC17:TPR2","Q96AE7"
"X7925.18",146,0.959110559216996,0.312971318987938,TRUE,178,"SMCO2","Single-pass membrane and coiled-coil domain-containing protein 2","CL070","A6NFE2"
"X12528.40",146,0.958933164679976,0.359690518043311,TRUE,179,"WRNIP1","ATPase WRNIP1","WRIP1","Q96S55"
"X5231.79",146,0.958825185396573,0.284120472371769,TRUE,180,"PCSK9","Proprotein convertase subtilisin/kexin type 9","PCSK9","Q8NBP7"
"X7770.25",142,0.958734064202167,0.143285585139548,TRUE,181,"NFU1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial","NFU1","Q9UMS0"
"X13113.7",145,0.958601114494531,0.237001362416597,TRUE,182,"SPP1","Osteopontin","Osteopontin","P10451"
"X3415.61",135,0.958536281972795,0.240751404824213,TRUE,183,"IBSP","Bone sialoprotein 2","BSP","P21815"
"X12612.37",146,0.958447257904662,0.353473683007841,TRUE,184,"PSMB1","Proteasome subunit beta type-1","PSB1","P20618"
"X9599.6",146,0.95833542221828,0.37501255782882,TRUE,185,"PIANP","PILR alpha-associated neural protein","PIANP","Q8IYJ0"
"X4126.22",146,0.958223586531898,0.294772254399486,TRUE,186,"BPI","Bactericidal permeability-increasing protein","BPI","P17213"
"X13441.30",144,0.958214930244336,0.120641409260222,TRUE,187,"DIXDC1","Dixin","DIXC1","Q155Q3"
"X8353.15",146,0.958161884084239,0.216108875086488,TRUE,188,"SCN2B","Sodium channel subunit beta-2","SCN2B","O60939"
"X24309.14",145,0.958085399964176,0.39893004810293,TRUE,189,"SYTL2","Synaptotagmin-like protein 2","synaptotagmin-like 2","Q9HCH5"
"X17818.22",146,0.957961351129348,0.403222998552187,TRUE,190,"SUGT1","Protein SGT1 homolog","SUGT1","Q9Y2Z0"
"X8295.16",146,0.957679833711903,0.243655004480937,TRUE,191,"OLFM2","Noelin-2","NOE2","O95897"
"X9249.17",146,0.957610418458287,0.221695092258027,TRUE,192,"TMEM9","Transmembrane protein 9:Extracellular domain","TMEM9:ECD","Q9P0T7"
"X3294.55",145,0.957565832208081,0.219455986366257,TRUE,193,"CFC1","Cryptic protein","CFC1","P0CG37"
"X17735.130",145,0.957329543553273,0.288329085258668,TRUE,194,"GABARAP","Gamma-aminobutyric acid receptor-associated protein","GBRAP","O95166"
"X17816.58",142,0.957316868702111,0.322123648397366,TRUE,195,"NCALD","Neurocalcin-delta","NCALD","P61601"
"X12350.86",146,0.957224778160419,0.307773081881088,TRUE,196,"ETS2","Protein C-ets-2","ETS2","P15036"
"X5035.7",130,0.957176804785447,0.229390780369151,TRUE,197,"TYMS","Thymidylate synthase","TS","P04818"
"X10440.26",146,0.957004963190634,0.329630999766384,TRUE,198,"CLMP","CXADR-like membrane protein:Extracellular domain","ACAM:ECD","Q9H6B4"
"X20383.31",145,0.956998856373503,0.282621628660907,TRUE,199,"RBM18","Probable RNA-binding protein 18","RBM18","Q96H35"
"X9097.5",145,0.956998856373503,0.37350366218029,TRUE,200,"ELAPOR1","UPF0577 protein KIAA1324:Cytoplasmic domain","K1324:CD","Q6UXG2"
"X11401.181",145,0.95690043757,0.364809232865243,TRUE,201,"RNF146","E3 ubiquitin-protein ligase RNF146","RN146","Q9NTX7"
"X7993.23",146,0.95686998908638,0.300243468924964,TRUE,202,"ASTL","Astacin-like metalloendopeptidase","ASTL","Q6HA08"
"X2514.65",146,0.956785148220848,0.394961852779575,TRUE,203,"EFNB3","Ephrin-B3:Extracellular domain","Ephrin-B3:ECD","Q15768"
"X4862.63",145,0.956620928168052,0.297534795512288,TRUE,204,"BMPR2","Bone morphogenetic protein receptor type-2","BMP RII","Q13873"
"X9180.6",146,0.956607753683829,0.174719142165662,TRUE,205,"IFNGR2","Interferon gamma receptor 2:Extracellular domain","INGR2:ECD","P38484"
"X3600.2",133,0.95659182850992,0.39722085066539,TRUE,206,"CHIT1","Chitotriosidase-1","Chitotriosidase-1","Q13231"
"X18329.4",145,0.956510699108129,0.22720962498758,TRUE,207,"PRPS2","Ribose-phosphate pyrophosphokinase 2","PRPS2","P11908"
"X5654.70",146,0.956283815833619,0.288053095631119,TRUE,208,"TMX3","Protein disulfide-isomerase TMX3","TMX3","Q96JJ7"
"X12788.6",146,0.955990729207239,0.265670940299217,TRUE,209,"SGF29","SAGA-associated factor 29 homolog","SGF29","Q96ES7"
"X21342.25",143,0.955990059491195,0.189546156291255,TRUE,210,"RGS14","Regulator of G-protein signaling 14","RGS14","O43566"
"X7832.181",146,0.955686073371923,0.405322779496921,TRUE,211,"PDIA3","Protein disulfide-isomerase A3","Protein disulfide isomerase A3","P30101"
"X23683.79",145,0.955573752098781,0.359168712693173,TRUE,212,"TRIM55","Tripartite motif-containing protein 55","TRI55","Q9BYV6"
"X21513.1",143,0.955522265544839,0.367502227429304,TRUE,213,"CASP7","Caspase-7","Caspase-7","P55210"
"X10981.56",145,0.955424155517457,0.38058822296852,TRUE,214,"NRG3","Pro-neuregulin-3, membrane-bound isoform","NRG3","P56975"
"X8345.27",146,0.955350566312777,0.266773714568238,TRUE,215,"GPX7","Glutathione peroxidase 7","GPX7","Q96SL4"
"X25280.2",146,0.955246443432353,0.328037349351562,TRUE,216,"LIMD1","LIM domain-containing protein 1","LIMD1","Q9UGP4"
"X18413.24",146,0.95513846414895,0.237987107788819,TRUE,217,"ARL4D","ADP-ribosylation factor-like protein 4D","ARL4D","P49703"
"X9030.56",146,0.954710403418316,0.29119305549095,TRUE,218,"NDUFAF8","Uncharacterized protein C17orf89","CQ089","A1L188"
"X6151.18",146,0.954702690612358,0.146594175020155,TRUE,219,"MAP2K3","Dual specificity mitogen-activated protein kinase kinase 3","MP2K3","P46734"
"X11377.19",144,0.954673799671619,0.246406881821619,TRUE,220,"ADH7","Alcohol dehydrogenase class 4 mu/sigma chain","ADH7","P40394"
"X6584.1",145,0.954503045071787,0.214979552827349,TRUE,221,"HRC","Sarcoplasmic reticulum histidine-rich calcium-binding protein","SRCH","P23327"
"X9557.5",146,0.954394178374063,0.3034677094236,TRUE,222,"MANSC1","MANSC domain-containing protein 1","MANS1","Q9H8J5"
"X13668.44",146,0.954124230165555,0.204775256712299,TRUE,223,"TYRO3","Tyrosine-protein kinase receptor TYRO3","Dtk","Q06418"
"X19290.5",146,0.954054814911939,0.268527143587743,TRUE,224,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT","P00492"
"X11264.33",145,0.953995205045332,0.232882838568048,TRUE,225,"XDH","Xanthine dehydrogenase/oxidase","XDH","P47989"
"X8428.102",145,0.953215637566851,0.371244069724627,TRUE,226,"NTM","Neurotrimin","NTRI","Q9P121"
"X25076.2",146,0.953163985823863,0.273877227077674,TRUE,227,"SELENBP1","Selenium-binding protein 1","Selenium-binding protein 1","Q13228"
"X21726.73",146,0.953075288555353,0.254687076380878,TRUE,228,"ST6GALNAC4","Alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase","SIA7D","Q9H4F1"
"X12432.23",146,0.953005873301737,0.330545347329952,TRUE,229,"CACYBP","Calcyclin-binding protein","CYBP","Q9HB71"
"X6991.24",143,0.952772225619641,0.225072774145894,TRUE,230,"FUT9","Alpha-(1,3)-fucosyltransferase 9","FUT9","Q9Y231"
"X11464.9",145,0.952629154741612,0.435139283752478,TRUE,231,"RELB","Transcription factor RelB","RELB","Q01201"
"X22950.6",143,0.952468705109789,0.180423698538269,TRUE,232,"BTN3A3","Butyrophilin subfamily 3 member A3","BT3A3","O00478"
"X18318.98",144,0.951924564855213,0.298999022430721,TRUE,233,"SH3GL3","Endophilin-A3","SH3G3","Q99963"
"X2760.2",145,0.951542517907301,0.262042472728985,TRUE,234,"FAM107A","Protein FAM107A","DRR1","O95990"
"X8321.27",145,0.951432288847378,0.375695858849713,TRUE,235,"ZNF843","Zinc finger protein 843","ZN843","Q8N446"
"X3534.14",145,0.951400794830257,0.271511042263413,TRUE,236,"CD40LG","CD40 ligand","CD40 ligand, soluble","P29965"
"X10903.50",146,0.951282061170264,0.458379154428756,TRUE,237,"STX8","Syntaxin-8","STX8","Q9UNK0"
"X5343.74",146,0.951077671812394,0.286248334784273,TRUE,238,"CPE","Carboxypeptidase E","CBPE","P16870"
"X12726.3",146,0.95100054375282,0.351531004943334,TRUE,239,"RFXAP","Regulatory factor X-associated protein","RFXAP","O00287"
"X17857.6",146,0.950996687349841,0.468748849437187,TRUE,240,"ACADL","Long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADL","P28330"
"X6359.50",143,0.950596863924875,0.278275479895787,TRUE,241,"POMGNT2","Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2","AGO61","Q8NAT1"
"X11107.25",146,0.950564770216228,0.260051224976451,TRUE,242,"TENM3","Teneurin-3","TEN3","Q9P273"
"X18218.48",146,0.950248545171976,0.277835121099157,TRUE,243,"CNRIP1","CB1 cannabinoid receptor-interacting protein 1","CB032","Q96F85"
"X3182.38",144,0.95002341270878,0.169273988165027,TRUE,244,"ENTPD1","Ectonucleoside triphosphate diphosphohydrolase 1","CD39","P49961"
"X23024.25",137,0.949983313768825,0.308230745042875,TRUE,245,"SAR1A","GTP-binding protein SAR1a","SAR1A","Q9NR31"
"X7851.30",146,0.94985519206815,0.231544634931398,TRUE,246,"ANKRD46","Ankyrin repeat domain-containing protein 46","ANR46","Q86W74"
"X9340.17",146,0.949816628038363,0.333498713838168,TRUE,247,"FKBP14","Peptidyl-prolyl cis-trans isomerase FKBP14","FKB14","Q9NWM8"
"X8474.6",146,0.949700935949003,0.26704360109036,TRUE,248,"ROR1","Inactive tyrosine-protein kinase transmembrane receptor ROR1","ROR1","Q01973"
"X23282.19",146,0.949646946307301,0.258604770402488,TRUE,249,"RAB37","Ras-related protein Rab-37","RAB37","Q96AX2"
"X16300.4",146,0.949338434069006,0.406393340358574,TRUE,250,"TREM2","Triggering receptor expressed on myeloid cells 2","TREM2","Q9NZC2"
"X20993.13",146,0.949323008457092,0.354801957731228,TRUE,251,"BEND6","BEN domain-containing protein 6","BEND6","Q5SZJ8"
"X19189.2",138,0.949203899101946,0.313928457190042,TRUE,252,"USP14","Ubiquitin carboxyl-terminal hydrolase 14","UBP14","P54578"
"X8976.13",146,0.948987501397946,0.252293468621274,TRUE,253,"B4GALNT1","Beta-1,4 N-acetylgalactosaminyltransferase 1","B4GN1","Q00973"
"X16922.53",146,0.9486519943388,0.220509249257235,TRUE,254,"PLXNB3","Plexin-B3","PLXB3","Q9ULL4"
"X18165.181",146,0.948598004697099,0.241604623815821,TRUE,255,"UBE2V2","Ubiquitin-conjugating enzyme E2 variant 2","UB2V2","Q15819"
"X3170.6",143,0.948573879388714,0.379456577333951,TRUE,256,"METAP2","Methionine aminopeptidase 2","AMPM2","P50579"
"X11425.31",145,0.948526965767972,0.437801753305621,TRUE,257,"RUFY1","RUN and FYVE domain-containing protein 1","RUFY1","Q96T51"
"X8364.74",146,0.948486169010717,0.253916995327738,TRUE,258,"UST","Uronyl 2-sulfotransferase","UST","Q9Y2C2"
"X16872.248",141,0.948306053509272,0.2639609911207,TRUE,259,"GSTZ1","Maleylacetoacetate isomerase","MAAI","O43708"
"X14131.37",146,0.948146805548593,0.351504506179993,TRUE,260,"EFNB2","Ephrin-B2:Extracellular domain","EFNB2:ECD","P52799"
"X9169.14",146,0.947734170429873,0.235033749718195,TRUE,261,"SUMO3","Small ubiquitin-related modifier 3","SUMO3","P55854"
"X15321.8",146,0.94768403719115,0.25672906217473,TRUE,262,"CPLX2","Complexin-2","CPLX2","Q6PUV4"
"X22587.37",145,0.947235711066014,0.31617966901861,TRUE,263,"EPHA6","Ephrin type-A receptor 6","EPHA6","Q9UF33"
"X21748.36",145,0.947062493971848,0.257862606458704,TRUE,264,"USP46|WDR48","UBP46/WDR48 Complex","UBP46/WDR48 Complex","P62068|Q8TAF3"
"X6518.85",146,0.946993741057966,0.427936106833469,TRUE,265,"GHRL","Appetite-regulating hormone","ghrelin","Q9UBU3"
"X6455.52",146,0.946928182207328,0.250667996355994,TRUE,266,"HAPLN4","Hyaluronan and proteoglycan link protein 4","HPLN4","Q86UW8"
"X5115.31",146,0.946858766953712,0.538344806225848,TRUE,267,"RELT","Tumor necrosis factor receptor superfamily member 19L","RELT","Q969Z4"
"X18310.26",146,0.946731505655415,0.242740200518167,TRUE,268,"SELENOW","Selenoprotein W","SELW","P63302"
"X5076.53",143,0.946632136048447,0.321616799221699,TRUE,269,"EPHA10","Ephrin type-A receptor 10","EPHAA","Q5JZY3"
"X8336.267",142,0.946548855067422,0.218591202741479,TRUE,270,"GRAMD1C","GRAM domain-containing protein 1C","GRM1C","Q8IYS0"
"X20536.11",146,0.946500121476694,0.262834694069714,TRUE,271,"ESAM","Endothelial cell-selective adhesion molecule","ESAM","Q96AP7"
