"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050808","synapse organization","216/3128","305/5698",0.708196721311475,1.29005911701815,5.74395660727389,3.53257371972055e-09,1.41591977547708e-06,1.35928028009534e-06,"NEFL/SLITRK3/SLITRK1/VSIG10/ACHE/NRG3/CACNB4/ADGRF1/CHCHD10/LRRN1/SORT1/TNR/TENM4/PTK2B/LRIT3/TREM2/RAB39B/STAU1/SH3GL2/RHOG/OPHN1/GRID2/ELMO1/APPL1/NEGR1/FLRT2/FLRT3/SHANK1/SHANK3/ITPKA/SPARCL1/KLK8/IL10/ITSN1/SPARC/EFNB2/AMIGO2/MESD/GAP43/ADGRB3/NRP2/PIN1/AGRN/CLSTN1/EPHA7/LIN7B/NLGN1/AKT1/SLIT1/EPHA4/MAPRE3/MDGA1/SEMA4A/SLITRK6/PLXNB3/NLGN3/EPHB1/RHOB/PALM/CRMP1/ARF4/CLSTN2/GPC4/LIN7A/VLDLR/HOMER1/ARF1/CRIPT/LRRTM1/LRP4/PLXNA4/PLXND1/SEZ6L/SNCG/FZD5/EFNA1/AMIGO1/PFN1/IL1RAPL1/RTN4RL1/CNTN6/ADGRL3/NECTIN1/ARC/SLITRK2/PCDH17/ELFN2/LRRC4/LRFN4/C1QL3/NLGN4Y/ADGRB1/RELN/ITGAM/PPP1R9B/ROBO2/NRXN1/ADGRB2/FZD1/FZD9/FCGR2B/DAG1/NCKIPSD/PDLIM5/APOE/BDNF/DLGAP4/RER1/GPHN/SNX27/VCP/HDAC6/SRGAP2/EIF4G1/NFIA/EFNA5/ERBB2/ERBB4/NTRK3/TNC/C3/PTPN1/CAST/NRP1/CNTN2/CNTN4/CNTN5/LRP8/THBS2/CAMK2B/CHRDL1/INSR/BCAN/NTRK1/CDH6/CAMK1/LGMN/CDH2/FYN/PTEN/TLR2/PDXP/CFL1/IGF1R/L1CAM/FLRT1/KIRREL3/PLXNC1/SLITRK5/NTRK2/CRK/DBNL/GRN/MAPK14/LILRB2/RTN4R/NRCAM/ICAM5/NLGN4X/SEMA3E/SPOCK2/FGFR1/RYK/CRTAC1/NTNG1/CBLN4/SEMA4D/GDNF/YWHAZ/PTPRS/C1QL1/C1QL2/HAPLN4/GHRL/LRRTM4/LRFN5/NTN1/LRRTM2/SEMA7A/SLITRK4/NPTN/LRFN2/PCDHGC3/PGRMC1/ST8SIA2/SEMA4C/LARGE1/DLG4/EPHB2/OXT/ADAM10/CTNNB1/SNCA/CACNA2D3/LRTM2/PLXNA1/NLGN2/DSCAM/PLXNB2/EPHB3/NPTX1/IGSF11/PTPRD/LRRC4C/PTK7/EZR/ENAH/DNER/CTNNA2/CRKL/RAP2A/NEFH/EGLN1/PCDHB10/CSMD2/LRRC24",216
"GO:0034330","cell junction organization","283/3128","414/5698",0.683574879227053,1.24520769240273,5.71534928297349,4.64218757028071e-09,1.70561708311397e-06,1.63738914211392e-06,"NEFL/SLITRK3/ACE/SLITRK1/VSIG10/DSC1/ACHE/NRG3/SVEP1/CACNB4/CDH15/ADGRF1/CHCHD10/LRRN1/SORT1/TNR/DSG3/TENM4/PTK2B/LRIT3/TREM2/TJP1/CCM2/RAB39B/STAU1/SH3GL2/RHOG/OPHN1/PLEKHA7/MPP7/GRID2/ELMO1/APPL1/MICALL2/NEGR1/CD177/FLRT2/FLRT3/SHANK1/SHANK3/ITPKA/CSF1R/SPARCL1/KLK8/PAK4/IL10/SFRP1/ITSN1/TGFB1/SPARC/EFNB2/AMIGO2/MESD/S100A10/GAP43/ADGRB3/NRP2/PIN1/AGRN/CLSTN1/EPHA7/LIN7B/NLGN1/AKT1/SLIT1/EPHA4/JUP/MAPRE3/MDGA1/SEMA4A/SLITRK6/PLXNB3/NLGN3/CD9/EPHB1/RHOB/PALM/CRMP1/RDX/ARF4/CLSTN2/GPC4/LIN7A/VLDLR/HOPX/HOMER1/ARF1/RAB13/CRIPT/LRRTM1/CDH12/LRP4/PLXNA4/PLXND1/SEZ6L/SNCG/FN1/FZD5/LAMA3/EFNA1/AMIGO1/RAB8B/PFN1/DSG2/IL1RAPL1/ESAM/RTN4RL1/CNTN6/ADGRL3/NECTIN1/ARC/SLITRK2/PCDH17/ELFN2/LRRC4/LRFN4/C1QL3/NLGN4Y/ADGRB1/RELN/ITGA6/ITGAM/PPP1R9B/KIRREL1/ROBO2/NRXN1/ADGRB2/FZD1/FZD9/FCGR2B/DAG1/DMTN/NCKIPSD/PDLIM5/PPM1F/APOE/BDNF/FSCN1/OCLN/CTNNA1/DLGAP4/CLDN1/RER1/GPHN/IKBKB/SNX27/VCP/HDAC6/SRGAP2/EIF4G1/NFIA/PKN2/RAPGEF1/VEGFA/EFNA5/ERBB2/ERBB4/NTRK3/PECAM1/TNC/C3/FAM107A/ACVRL1/JAM3/PTPN1/CAST/IL1B/NRP1/CNTN2/CNTN4/CNTN5/LRP8/THBS2/CAMK2B/CHRDL1/CSK/PRKCI/BCL2/EPHA3/INSR/BCAN/THBS1/NTRK1/AGT/PRTN3/TGFB3/CDH6/CAMK1/LGMN/KDR/BMP6/CDH2/FYN/PTEN/TLR2/PDXP/TGFB2/CFL1/IGF1R/L1CAM/FLRT1/KIRREL3/PLXNC1/SLITRK5/APOD/EPHA2/NTRK2/CRK/DBNL/GRN/MMP14/MAPK14/LILRB2/RTN4R/NRCAM/ICAM5/NLGN4X/SEMA3E/SRC/SPOCK2/FGFR1/RYK/THSD1/CRTAC1/NTNG1/CBLN4/SEMA4D/GDNF/YWHAZ/PTPRS/C1QL1/C1QL2/HAPLN4/GHRL/LRRTM4/LRFN5/NTN1/LRRTM2/CNTNAP2/SEMA7A/SLITRK4/NPTN/LRFN2/ANK2/PCDHGC3/PGRMC1/ST8SIA2/SEMA4C/LARGE1/CDH7/DLG4/EPHB2/PTPRJ/OXT/ADAM10/CTNNB1/SNCA/PIK3R1/CACNA2D3/LRTM2/NR1H4/PLXNA1/NLGN2/DSCAM/PLXNB2/EPHB3/NPTX1/IGSF11/PTPRD/LRRC4C/PTK7/CDH11/EZR/ENAH/DNER/CTNNA2/CRKL/RAP2A/NEFH/EGLN1/PCDHB10/CSMD2/LRRC24",283
"GO:0007416","synapse assembly","126/3128","168/5698",0.75,1.3662084398977,5.31508659537504,3.76185969347954e-08,1.27584918373471e-05,1.22481277955314e-05,"SLITRK3/SLITRK1/VSIG10/ACHE/NRG3/ADGRF1/LRRN1/PTK2B/LRIT3/RHOG/GRID2/ELMO1/NEGR1/FLRT2/FLRT3/SHANK3/EFNB2/AMIGO2/GAP43/ADGRB3/AGRN/CLSTN1/EPHA7/LIN7B/NLGN1/SLIT1/MDGA1/SEMA4A/SLITRK6/PLXNB3/NLGN3/EPHB1/CRMP1/CLSTN2/GPC4/LIN7A/VLDLR/CRIPT/LRRTM1/LRP4/PLXNA4/PLXND1/FZD5/AMIGO1/IL1RAPL1/RTN4RL1/ADGRL3/NECTIN1/SLITRK2/PCDH17/LRRC4/LRFN4/C1QL3/NLGN4Y/ADGRB1/RELN/PPP1R9B/ROBO2/NRXN1/ADGRB2/FZD1/NCKIPSD/PDLIM5/BDNF/GPHN/SRGAP2/EIF4G1/EFNA5/ERBB4/NTRK3/PTPN1/CNTN5/THBS2/NTRK1/CDH2/PTEN/TLR2/FLRT1/KIRREL3/PLXNC1/SLITRK5/NTRK2/CRK/DBNL/RTN4R/NRCAM/ICAM5/NLGN4X/SPOCK2/FGFR1/RYK/CRTAC1/CBLN4/SEMA4D/PTPRS/C1QL2/HAPLN4/GHRL/LRRTM4/LRFN5/NTN1/LRRTM2/SLITRK4/NPTN/ST8SIA2/SEMA4C/LARGE1/EPHB2/OXT/CTNNB1/SNCA/LRTM2/PLXNA1/NLGN2/DSCAM/PLXNB2/EPHB3/NPTX1/IGSF11/PTPRD/DNER/CRKL/RAP2A/PCDHB10/CSMD2/LRRC24",126
"GO:0007417","central nervous system development","291/3128","450/5698",0.646666666666667,1.17797527706735,4.33969234122875,7.55221615870699e-06,0.00237840864598137,0.0022832677574557,"EIF2B1/NEFL/CBS/STAT3/MXRA8/BMPR1B/PCDH9/POMK/LRP2/APLP2/LRP1/SUDS3/EFNA2/B4GALT6/SPAST/NRG3/BGLAP/NFE2L1/FLNA/TNR/WWP1/NHEJ1/PLCB1/RRM1/TENM4/SPOCK1/FOXO3/PTPN11/TREM2/PTS/AARS1/PAX4/RORB/SH3GL2/CDKN2C/OPHN1/RAD1/RPS6KA6/HERC1/GRID2/RAB18/PRKN/FRS2/PRKG1/FXR1/NEGR1/SHANK3/CHRD/PKD2/GSTP1/APAF1/PDGFC/CA10/TYRO3/INHBB/CSF1R/INHBA/CUL4B/UGP2/SFRP1/TGFB1/PIANP/AMIGO2/YWHAE/CCDC134/GAP43/RBBP4/NRP2/ID2/LDHA/LOXL3/NAGLU/VIM/COL2A1/NCAN/EPHA7/MOG/HSPG2/SLIT1/BTD/BMP4/EPHA4/GHRH/UNC5D/MDGA1/DCLK1/UCHL5/CD9/EPHB1/TAGLN3/ALDH5A1/NRGN/SH3GL3/COMT/CD3E/DSCAML1/ADGRG1/HDAC2/SLIT2/VLDLR/SERPINE2/MARCKSL1/HPRT1/G6PD/KAT2A/MDGA2/HMGA2/PLXNA4/SEZ6L/EFNA1/BASP1/AMIGO1/GFAP/SEMA6D/RTN4RL1/CNTN6/MAG/EED/DUSP10/POU6F1/STK3/BLOC1S6/DCC/RELN/BMP5/BAG6/ITGAM/PPP1R9B/PADI2/TACC3/YWHAH/BMI1/CDK20/ATF5/OTX1/PITX3/ROBO2/NRXN1/LRP6/FZD1/STK4/FCGR2B/SIRT2/DAG1/AKIRIN2/LMO4/NEUROG1/CLUAP1/VCX3A/VCX/NME7/NDEL1/MEIS2/GSK3B/S100A8/FGF8/NDRG2/SOX6/ZHX2/SRGAP2/IL6/LEP/AIM2/ROR1/LRP5/NEUROG3/ERBB2/ERBB4/IL6ST/NTRK3/EGFR/C3/MAPK3/NR3C1/MAP2K1/BMP7/FGF2/IL1B/PTN/MAPK1/TNFRSF1B/NRP1/SEMA3A/ACAN/CNTN2/CNTN4/CNTN5/DLL4/HTRA2/LRP8/CSK/LYN/AKT3/UFC1/BCL2/CMA1/KLK6/BCAN/RPS6KA3/B2M/CDH2/EPHA5/FGFR2/FYN/PTEN/TLR2/UFM1/ANP32B/CFL1/NAPA/CDON/CLU/KIRREL3/SLITRK5/APOD/GSN/EPHA2/BMPR1A/NTRK2/CAPG/CRK/GRN/RTN4R/NOTCH1/NOTCH3/NRCAM/SEMA6B/UNC5C/KRAS/S100A9/DLL1/NLGN4X/SEMA3E/TNFRSF21/SRC/EGF/FGFR1/RYK/SEMA3G/CRTAC1/B3GLCT/ROBO1/GDNF/IFNGR1/NOG/PTPRS/TP53/ECRG4/HAPLN4/GDF10/NDNF/UBB/NDST1/CNTNAP2/SEMA7A/ADAM23/DRAXIN/NFASC/APLP1/ATP1B2/QKI/YWHAQ/ATP5PF/LIF/SEMA4C/ADAM22/LARGE1/EPHB2/ALK/PTPRJ/VTN/IGF1/CTNNB1/CLN5/PHGDH/PLXNA1/DSCAM/NRG1/PLXNB2/EPHB3/TWSG1/PLXDC1/NPTX1/B4GALT2/CDH11/DNER/SYNE2/BRSK2/ALDH1A3/CTNNA2/CRKL",291
"GO:0034329","cell junction assembly","178/3128","263/5698",0.67680608365019,1.23287757820933,4.26575291610213,1.03798700301542e-05,0.00305098979753,0.00292894437833334,"SLITRK3/ACE/SLITRK1/VSIG10/ACHE/NRG3/CDH15/ADGRF1/LRRN1/DSG3/PTK2B/LRIT3/TJP1/RHOG/OPHN1/MPP7/GRID2/ELMO1/MICALL2/NEGR1/FLRT2/FLRT3/SHANK3/SFRP1/EFNB2/AMIGO2/S100A10/GAP43/ADGRB3/AGRN/CLSTN1/EPHA7/LIN7B/NLGN1/SLIT1/JUP/MDGA1/SEMA4A/SLITRK6/PLXNB3/NLGN3/CD9/EPHB1/CRMP1/CLSTN2/GPC4/LIN7A/VLDLR/HOPX/RAB13/CRIPT/LRRTM1/CDH12/LRP4/PLXNA4/PLXND1/FN1/FZD5/LAMA3/AMIGO1/IL1RAPL1/ESAM/RTN4RL1/ADGRL3/NECTIN1/SLITRK2/PCDH17/LRRC4/LRFN4/C1QL3/NLGN4Y/ADGRB1/RELN/ITGA6/PPP1R9B/ROBO2/NRXN1/ADGRB2/FZD1/DMTN/NCKIPSD/PDLIM5/PPM1F/BDNF/FSCN1/OCLN/CTNNA1/CLDN1/GPHN/IKBKB/SRGAP2/EIF4G1/PKN2/RAPGEF1/VEGFA/EFNA5/ERBB4/NTRK3/PECAM1/FAM107A/ACVRL1/JAM3/PTPN1/IL1B/NRP1/CNTN5/THBS2/BCL2/EPHA3/THBS1/NTRK1/AGT/CDH6/KDR/CDH2/PTEN/TLR2/CFL1/FLRT1/KIRREL3/PLXNC1/SLITRK5/APOD/EPHA2/NTRK2/CRK/DBNL/MMP14/RTN4R/NRCAM/ICAM5/NLGN4X/SRC/SPOCK2/FGFR1/RYK/THSD1/CRTAC1/CBLN4/SEMA4D/PTPRS/C1QL2/HAPLN4/GHRL/LRRTM4/LRFN5/NTN1/LRRTM2/CNTNAP2/SLITRK4/NPTN/ANK2/ST8SIA2/SEMA4C/LARGE1/CDH7/EPHB2/PTPRJ/OXT/CTNNB1/SNCA/LRTM2/NR1H4/PLXNA1/NLGN2/DSCAM/PLXNB2/EPHB3/NPTX1/IGSF11/PTPRD/CDH11/DNER/CRKL/RAP2A/PCDHB10/CSMD2/LRRC24",178
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","101/3128","140/5698",0.721428571428571,1.31416240409207,4.1519190601281,1.6672851051349e-05,0.00455501960046817,0.00437281011650392,"PCDH9/SLITRK3/MPZ/SLITRK1/DSC1/TENM3/CDH15/DSG3/TENM4/ITGAL/ITGB2/GRID2/CD177/FLRT3/DSC2/SPARCL1/IL10/AMIGO2/CLSTN1/NLGN1/ROBO4/UNC5D/MDGA1/CADM2/PLXNB3/CEACAM8/CLSTN2/DSCAML1/GPC4/CDH12/AMIGO1/DSG2/IL1RAPL1/ESAM/CNTN6/ADGRL3/MAG/NECTIN1/SLITRK2/PCDH17/ELFN2/LRRC4/LRFN4/ITGAM/MAP2K5/CD209/ROBO2/NRXN1/CLDN1/PCDH1/RIC8A/EFNA5/PECAM1/RET/CNTN2/CNTN4/CADM1/SELE/BSG/CDH6/CADM3/CD84/CDH2/TGFB2/L1CAM/ICAM1/KIRREL3/SLITRK5/MAPK14/SCARF1/ALCAM/NTNG1/ROBO1/PTPRS/NECTIN2/PCDHGA10/PSG2/LRFN5/PCDHGA12/PCDHGA2/NPTN/PCDHGC3/CDH7/CRTAM/PVR/JAML/CDHR1/PCDHA7/PCDH10/SCARF2/DSCAM/PLXNB2/IGSF11/PTPRD/PCDHAC2/LRRC4C/MPZL2/UMOD/PTK7/CDH11/PCDHB10",101
"GO:0072657","protein localization to membrane","160/3128","235/5698",0.680851063829787,1.24024595962344,4.14919975631536,1.75630150165477e-05,0.00455501960046817,0.00437281011650392,"KCNIP3/NETO2/SLITRK3/STX4/LRP1/TMED2/MRAP2/STX8/VWC2/ITGB7/FLNA/MADCAM1/DSG3/VPS4A/SMURF1/ITGAL/GGA3/TREM2/CAPN3/NMT1/RHOG/ITGB2/APPL1/TESC/PRKN/SHANK3/ATP1B1/ARL6IP5/GGA1/PPP2R5A/HGS/CLTC/NSF/MAGI2/TGFB1/RAB6B/AKT2/NETO1/MESD/S100A10/GBP1/GAS6/RAMP1/SQSTM1/CNPY4/AGRN/CLSTN1/NLGN1/AKT1/JUP/VAMP2/ARL5B/GABARAP/RAB32/PALM/CPLX1/RDX/ARL5A/GPC4/RAB13/CRIPT/STX1A/LRP4/DLG2/RAB6A/RAB8B/LZTFL1/CIB1/SCN3B/GRIK2/LRRC4/C1QL3/RELN/RHOQ/SIRT6/PPP1R9B/NKD2/NRXN1/LRP6/FZD9/ZDHHC4/DAG1/PID1/RAB38/NME7/GOLPH3L/EHD2/APOE/EHD1/CACNB3/SCP2/RABEP1/GRIPAP1/RILPL1/RILPL2/RER1/GPHN/AP2B1/IKBKB/EHD3/SH3PXD2B/ERBB2/ERBB4/PRKCZ/TNFRSF1A/EGFR/MAP2K1/CD36/PTN/PIGR/GPC2/CAMK2A/CAMK2B/CHRDL1/CSK/PRKCI/LYN/CAMK2D/EPHA3/BSG/CDH2/FYN/BCL2L1/PDPK1/GSN/SFN/EPHA2/AGR2/CRK/GPC5/MMP14/TNFAIP6/CPE/GPC6/KRT18/WNK3/OLFM1/HSP90B1/C1QL2/RAB26/STX3/ANK2/PGRMC1/MRAP/VAMP3/LARGE1/DLG4/EPHB2/STX7/ADAM10/CAV3/GPC1/PIK3R1/VTI1B/NLGN2/CSRP3/NPTX1/UMOD/EZR/CRKL",160
"GO:0007268","chemical synaptic transmission","214/3128","327/5698",0.654434250764526,1.19212479567016,3.94747727954605,4.28901369835862e-05,0.00995276915582272,0.00955463938011081,"NEFL/STAT3/CLMP/SLITRK3/MPZ/STX4/ACE/GRIA4/ACHE/NRG3/BGLAP/TRIO/CACNB4/GABBR1/GAD1/TNR/PLCB1/PTK2B/GJD2/MET/JAK2/RPS6KA1/PDLIM4/STAU1/PRKAR1B/OPHN1/ATG5/NAPB/HOMER2/GRID2/TMOD2/SV2A/PRKN/FXR1/SHANK1/SHANK3/USP8/ITPKA/HTR7/KCNIP1/GABBR2/NETO1/CPLX2/SQSTM1/BCHE/CLSTN1/PPP3R1/EPHA7/MAPK9/LIN7B/NLGN1/AKT1/SORCS3/BRAF/EPHA4/CASK/CALB2/ATXN3/RAB5A/VAMP2/SNPH/SYT4/NLGN3/EPHB1/GABARAP/ALDH5A1/RGS4/CNRIP1/OMP/NRGN/CPLX1/COMT/CLSTN2/LIN7A/SERPINE2/HOMER1/ARF1/LRRTM1/KAT2A/PARK7/STX1A/DLG2/SNCG/PDYN/SEPTIN5/EIF4EBP2/GFAP/PFN1/GRIK2/CHRNB3/SYT1/ARC/PCDH17/BLOC1S6/CPLX3/SYT6/DCC/ELFN2/LRRC4/ADGRB1/RELN/HOMER3/ABR/YWHAH/NRXN1/LRP6/GIPC1/NXPH1/DAG1/SYAP1/PRRT2/GRM4/GSK3B/APOE/BDNF/CACNB3/DLGAP4/DTNA/KIT/GPHN/AMPH/AP2B1/PACSIN2/HDAC6/EFNB3/SYT12/PRKAR2B/BEGAIN/PRKCZ/FAM107A/MAPK3/NR3C1/UBE2I/IL1B/PTN/MAPK1/CNTN2/CNTN4/LRP8/CAMK2A/CAMK2B/CA7/CHRDL1/CAMK2D/RPS6KA3/NTRK1/LGMN/FYN/PTEN/NTF4/YWHAG/CFL1/NAPA/FGF12/SLITRK5/NTRK2/EIF4A3/LILRB2/NOTCH1/KRAS/PDE9A/HMGCR/NLGN4X/PRKCB/PRKCG/NTNG1/CBLN4/CARTPT/NGF/GDNF/NOG/SST/CRHBP/PTPRS/NPS/HAPLN4/GHRL/NPTX2/ATAD1/LRRTM2/STX1B/SYT11/SLITRK4/STX3/NPTN/LRFN2/FMR1/STX2/ADAM22/LARGE1/DOC2B/SYT9/DLG4/EPHB2/SCN2B/OXT/IGF1/CTNNB1/SNCA/NEO1/TMEM25/NLGN2/PENK/SYT5/JPH4/DSCAM/NPTX1/IGSF11/PTPRD/LRRC4C/CDH11/NEFH/CALB1/PCDHB10",214
"GO:0098916","anterograde trans-synaptic signaling","214/3128","327/5698",0.654434250764526,1.19212479567016,3.94747727954605,4.28901369835862e-05,0.00995276915582272,0.00955463938011081,"NEFL/STAT3/CLMP/SLITRK3/MPZ/STX4/ACE/GRIA4/ACHE/NRG3/BGLAP/TRIO/CACNB4/GABBR1/GAD1/TNR/PLCB1/PTK2B/GJD2/MET/JAK2/RPS6KA1/PDLIM4/STAU1/PRKAR1B/OPHN1/ATG5/NAPB/HOMER2/GRID2/TMOD2/SV2A/PRKN/FXR1/SHANK1/SHANK3/USP8/ITPKA/HTR7/KCNIP1/GABBR2/NETO1/CPLX2/SQSTM1/BCHE/CLSTN1/PPP3R1/EPHA7/MAPK9/LIN7B/NLGN1/AKT1/SORCS3/BRAF/EPHA4/CASK/CALB2/ATXN3/RAB5A/VAMP2/SNPH/SYT4/NLGN3/EPHB1/GABARAP/ALDH5A1/RGS4/CNRIP1/OMP/NRGN/CPLX1/COMT/CLSTN2/LIN7A/SERPINE2/HOMER1/ARF1/LRRTM1/KAT2A/PARK7/STX1A/DLG2/SNCG/PDYN/SEPTIN5/EIF4EBP2/GFAP/PFN1/GRIK2/CHRNB3/SYT1/ARC/PCDH17/BLOC1S6/CPLX3/SYT6/DCC/ELFN2/LRRC4/ADGRB1/RELN/HOMER3/ABR/YWHAH/NRXN1/LRP6/GIPC1/NXPH1/DAG1/SYAP1/PRRT2/GRM4/GSK3B/APOE/BDNF/CACNB3/DLGAP4/DTNA/KIT/GPHN/AMPH/AP2B1/PACSIN2/HDAC6/EFNB3/SYT12/PRKAR2B/BEGAIN/PRKCZ/FAM107A/MAPK3/NR3C1/UBE2I/IL1B/PTN/MAPK1/CNTN2/CNTN4/LRP8/CAMK2A/CAMK2B/CA7/CHRDL1/CAMK2D/RPS6KA3/NTRK1/LGMN/FYN/PTEN/NTF4/YWHAG/CFL1/NAPA/FGF12/SLITRK5/NTRK2/EIF4A3/LILRB2/NOTCH1/KRAS/PDE9A/HMGCR/NLGN4X/PRKCB/PRKCG/NTNG1/CBLN4/CARTPT/NGF/GDNF/NOG/SST/CRHBP/PTPRS/NPS/HAPLN4/GHRL/NPTX2/ATAD1/LRRTM2/STX1B/SYT11/SLITRK4/STX3/NPTN/LRFN2/FMR1/STX2/ADAM22/LARGE1/DOC2B/SYT9/DLG4/EPHB2/SCN2B/OXT/IGF1/CTNNB1/SNCA/NEO1/TMEM25/NLGN2/PENK/SYT5/JPH4/DSCAM/NPTX1/IGSF11/PTPRD/LRRC4C/CDH11/NEFH/CALB1/PCDHB10",214
"GO:0050807","regulation of synapse organization","130/3128","189/5698",0.687830687830688,1.25296012124657,3.90154389070595,5.1641260983721e-05,0.0113843159838613,0.010928921600818,"NEFL/SLITRK3/SLITRK1/LRRN1/PTK2B/TREM2/RHOG/GRID2/ELMO1/NEGR1/FLRT2/FLRT3/SHANK3/ITPKA/SPARCL1/KLK8/IL10/ITSN1/SPARC/AMIGO2/ADGRB3/NRP2/AGRN/CLSTN1/EPHA7/LIN7B/NLGN1/AKT1/SLIT1/EPHA4/MAPRE3/MDGA1/SEMA4A/SLITRK6/NLGN3/EPHB1/RHOB/CRMP1/ARF4/CLSTN2/GPC4/LIN7A/VLDLR/HOMER1/CRIPT/LRRTM1/LRP4/EFNA1/AMIGO1/IL1RAPL1/RTN4RL1/NECTIN1/ARC/SLITRK2/LRFN4/C1QL3/ADGRB1/RELN/PPP1R9B/ROBO2/NRXN1/ADGRB2/FZD1/FCGR2B/DAG1/NCKIPSD/PDLIM5/APOE/BDNF/DLGAP4/SNX27/VCP/SRGAP2/EIF4G1/EFNA5/NTRK3/PTPN1/LRP8/THBS2/CAMK2B/NTRK1/CAMK1/CDH2/FYN/TLR2/PDXP/CFL1/FLRT1/PLXNC1/SLITRK5/NTRK2/MAPK14/LILRB2/RTN4R/NRCAM/ICAM5/NLGN4X/FGFR1/CRTAC1/SEMA4D/YWHAZ/PTPRS/C1QL1/C1QL2/GHRL/LRRTM4/LRFN5/NTN1/LRRTM2/SEMA7A/SLITRK4/LRFN2/PGRMC1/ST8SIA2/SEMA4C/EPHB2/OXT/ADAM10/CTNNB1/SNCA/CACNA2D3/LRTM2/NLGN2/EPHB3/IGSF11/PTPRD/CTNNA2/RAP2A/EGLN1/LRRC24",130
"GO:0051965","positive regulation of synapse assembly","45/3128","56/5698",0.803571428571429,1.46379475703325,3.84762933930834,5.74965305974254e-05,0.0119754908635648,0.0114964483562078,"SLITRK3/SLITRK1/LRRN1/GRID2/FLRT2/FLRT3/AMIGO2/ADGRB3/AGRN/CLSTN1/NLGN1/SEMA4A/SLITRK6/NLGN3/EPHB1/CLSTN2/LRRTM1/AMIGO1/IL1RAPL1/RTN4RL1/SLITRK2/ADGRB1/NRXN1/ADGRB2/BDNF/EFNA5/NTRK3/THBS2/NTRK1/FLRT1/SLITRK5/NTRK2/SEMA4D/GHRL/LRRTM4/LRRTM2/SLITRK4/ST8SIA2/EPHB2/OXT/LRTM2/NLGN2/EPHB3/PTPRD/LRRC24",45
"GO:0050803","regulation of synapse structure or activity","131/3128","191/5698",0.68586387434555,1.2493773516691,3.8672840696757,5.97552277156785e-05,0.0119754908635648,0.0114964483562078,"NEFL/SLITRK3/SLITRK1/LRRN1/PTK2B/TREM2/RHOG/GRID2/ELMO1/NEGR1/FLRT2/FLRT3/SHANK3/ITPKA/SPARCL1/KLK8/IL10/ITSN1/SPARC/AMIGO2/ADGRB3/NRP2/AGRN/CLSTN1/EPHA7/LIN7B/NLGN1/AKT1/SLIT1/EPHA4/MAPRE3/MDGA1/SEMA4A/SLITRK6/NLGN3/EPHB1/RHOB/CRMP1/ARF4/CLSTN2/GPC4/LIN7A/VLDLR/HOMER1/CRIPT/LRRTM1/LRP4/EFNA1/AMIGO1/IL1RAPL1/RTN4RL1/NECTIN1/ARC/SLITRK2/LRFN4/C1QL3/ADGRB1/RELN/PPP1R9B/ROBO2/NRXN1/ADGRB2/FZD1/FCGR2B/DAG1/NCKIPSD/PDLIM5/APOE/BDNF/DLGAP4/SNX27/VCP/SRGAP2/EIF4G1/EFNA5/NTRK3/PTPN1/LRP8/THBS2/CAMK2B/NTRK1/CAMK1/CDH2/FYN/TLR2/PDXP/CFL1/FLRT1/PLXNC1/SLITRK5/NTRK2/MAPK14/LILRB2/RTN4R/NRCAM/ICAM5/NLGN4X/FGFR1/CRTAC1/SEMA4D/YWHAZ/PTPRS/C1QL1/C1QL2/GHRL/LRRTM4/LRFN5/NTN1/LRRTM2/STX1B/SEMA7A/SLITRK4/LRFN2/PGRMC1/ST8SIA2/SEMA4C/EPHB2/OXT/ADAM10/CTNNB1/SNCA/CACNA2D3/LRTM2/NLGN2/EPHB3/IGSF11/PTPRD/CTNNA2/RAP2A/EGLN1/LRRC24",131
"GO:0050770","regulation of axonogenesis","64/3128","85/5698",0.752941176470588,1.37156612005416,3.80748297006982,7.36510606933519e-05,0.0141185881129125,0.0135538176223326,"NEFL/SLITRK1/SPART/TNR/SMURF1/CRABP2/IST1/SPP1/ISLR2/EPHA7/SLIT1/BRAF/EPHA4/GDI1/PLXNB3/SLIT2/LRP4/PLXND1/FN1/EFNA1/AMIGO1/SEMA6D/MAG/DCC/CHN1/ROBO2/TWF2/GSK3B/BDNF/HDAC6/EFNB3/VEGFA/EFNA5/NTRK3/MAP2K1/NRP1/RET/CNTN2/MAP2K2/PTEN/L1CAM/PLXNC1/BMPR2/NTRK2/RTN4R/RGMA/RYK/SEMA3G/SEMA4D/ROBO1/NGF/PTPRS/NTN1/SEMA7A/DRAXIN/EPHB2/UST/DSCAM/PLXNB2/EPHB3/FSTL4/LRRC4C/BRSK2/SEMA4F",64
"GO:0008038","neuron recognition","28/3128","32/5698",0.875,1.59390984654731,3.71661135923945,8.69061474224379e-05,0.0150832279432401,0.0144798700170151,"NTM/GAP43/OPCML/EPHA4/ROBO4/DSCAML1/PLXND1/AMIGO1/CNTN6/ROBO2/EFNB3/NRP1/CNTN2/CNTN4/EPHA3/BSG/NRCAM/TNFRSF21/CRTAC1/ROBO1/YWHAZ/IGLON5/NCAM2/CNTNAP2/NPTN/EPHB2/DSCAM/EPHB3",28
